<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.05.20	10:00:00	1.15878	1.15933	1.15870	1.15927	1025	0	7
2026.05.20	10:15:00	1.15926	1.15963	1.15918	1.15946	933	0	7
2026.05.20	10:30:00	1.15946	1.16023	1.15939	1.16001	1188	0	7
2026.05.20	10:45:00	1.16000	1.16026	1.15992	1.16007	903	0	7
2026.05.20	11:00:00	1.16008	1.16008	1.15959	1.15978	1106	0	7
2026.05.20	11:15:00	1.15977	1.16020	1.15959	1.16019	1128	0	7
2026.05.20	11:30:00	1.16019	1.16052	1.16008	1.16016	1206	0	6
2026.05.20	11:45:00	1.16015	1.16029	1.15977	1.16005	1470	0	7
2026.05.20	12:00:00	1.16005	1.16040	1.15989	1.16014	1483	0	7
2026.05.20	12:15:00	1.16015	1.16023	1.15955	1.15985	1632	0	7
2026.05.20	12:30:00	1.15985	1.16013	1.15962	1.15983	1335	0	7
2026.05.20	12:45:00	1.15984	1.15996	1.15935	1.15950	1036	0	7
2026.05.20	13:00:00	1.15950	1.15952	1.15916	1.15930	1279	0	7
2026.05.20	13:15:00	1.15929	1.15935	1.15900	1.15905	1451	0	7
2026.05.20	13:30:00	1.15904	1.15932	1.15889	1.15926	1956	0	7
2026.05.20	13:45:00	1.15926	1.15969	1.15887	1.15905	2339	0	7
2026.05.20	14:00:00	1.15908	1.15908	1.15824	1.15883	2283	0	7
2026.05.20	14:15:00	1.15883	1.16201	1.15883	1.16127	3894	0	7
2026.05.20	14:30:00	1.16127	1.16236	1.16113	1.16165	3105	0	7
2026.05.20	14:45:00	1.16167	1.16237	1.16154	1.16179	3012	0	7
2026.05.20	15:00:00	1.16178	1.16227	1.16126	1.16145	2501	0	7
2026.05.20	15:15:00	1.16145	1.16448	1.16141	1.16249	3680	0	7
2026.05.20	15:30:00	1.16248	1.16343	1.16247	1.16268	2501	0	7
2026.05.20	15:45:00	1.16272	1.16288	1.16169	1.16188	2074	0	7
2026.05.20	16:00:00	1.16187	1.16303	1.16184	1.16282	1871	0	7
2026.05.20	16:15:00	1.16282	1.16305	1.16212	1.16234	1966	0	7
2026.05.20	16:30:00	1.16236	1.16274	1.16194	1.16273	1674	0	7
2026.05.20	16:45:00	1.16272	1.16299	1.16223	1.16252	2160	0	7
2026.05.20	17:00:00	1.16252	1.16262	1.16182	1.16235	1666	0	6
2026.05.20	17:15:00	1.16234	1.16255	1.16209	1.16242	1549	0	7
2026.05.20	17:30:00	1.16242	1.16268	1.16196	1.16196	1477	0	7
2026.05.20	17:45:00	1.16197	1.16226	1.16157	1.16157	1287	0	7
2026.05.20	18:00:00	1.16157	1.16236	1.16157	1.16235	1307	0	7
2026.05.20	18:15:00	1.16235	1.16275	1.16227	1.16274	1313	0	7
2026.05.20	18:30:00	1.16276	1.16327	1.16264	1.16264	1136	0	7
2026.05.20	18:45:00	1.16268	1.16354	1.16263	1.16306	1221	0	7
2026.05.20	19:00:00	1.16305	1.16338	1.16294	1.16299	901	0	7
2026.05.20	19:15:00	1.16300	1.16325	1.16297	1.16322	821	0	7
2026.05.20	19:30:00	1.16322	1.16349	1.16299	1.16304	1019	0	7
2026.05.20	19:45:00	1.16303	1.16322	1.16272	1.16274	1128	0	7
2026.05.20	20:00:00	1.16275	1.16281	1.16264	1.16278	684	0	7
2026.05.20	20:15:00	1.16276	1.16280	1.16258	1.16268	665	0	7
2026.05.20	20:30:00	1.16268	1.16272	1.16235	1.16239	373	0	7
2026.05.20	20:45:00	1.16238	1.16262	1.16230	1.16249	562	0	7
2026.05.20	21:00:00	1.16171	1.16252	1.16171	1.16220	63	0	31
2026.05.20	21:15:00	1.16220	1.16263	1.16213	1.16218	65	0	39
2026.05.20	21:30:00	1.16218	1.16267	1.16214	1.16228	208	0	34
2026.05.20	21:45:00	1.16228	1.16268	1.16216	1.16246	112	0	32
2026.05.20	22:00:00	1.16224	1.16276	1.16224	1.16274	308	0	7
2026.05.20	22:15:00	1.16275	1.16276	1.16256	1.16259	317	0	7
2026.05.20	22:30:00	1.16260	1.16267	1.16253	1.16264	232	0	7
2026.05.20	22:45:00	1.16264	1.16266	1.16255	1.16259	173	0	7
2026.05.20	23:00:00	1.16260	1.16272	1.16256	1.16261	150	0	7
2026.05.20	23:15:00	1.16260	1.16262	1.16236	1.16242	147	0	7
2026.05.20	23:30:00	1.16242	1.16242	1.16223	1.16228	173	0	7
2026.05.20	23:45:00	1.16227	1.16268	1.16227	1.16244	397	0	7
2026.05.21	00:00:00	1.16245	1.16261	1.16226	1.16255	1056	0	7
2026.05.21	00:15:00	1.16254	1.16270	1.16219	1.16261	954	0	7
2026.05.21	00:30:00	1.16261	1.16266	1.16243	1.16263	633	0	7
2026.05.21	00:45:00	1.16262	1.16287	1.16260	1.16281	714	0	7
2026.05.21	01:00:00	1.16282	1.16342	1.16282	1.16327	901	0	7
2026.05.21	01:15:00	1.16331	1.16350	1.16320	1.16327	776	0	7
2026.05.21	01:30:00	1.16326	1.16342	1.16296	1.16309	1173	0	7
2026.05.21	01:45:00	1.16310	1.16312	1.16225	1.16257	1276	0	7
2026.05.21	02:00:00	1.16259	1.16281	1.16248	1.16249	913	0	7
2026.05.21	02:15:00	1.16249	1.16252	1.16205	1.16209	836	0	7
2026.05.21	02:30:00	1.16209	1.16221	1.16180	1.16196	1019	0	7
2026.05.21	02:45:00	1.16196	1.16199	1.16152	1.16173	828	0	7
2026.05.21	03:00:00	1.16173	1.16205	1.16172	1.16187	668	0	7
2026.05.21	03:15:00	1.16187	1.16223	1.16179	1.16201	574	0	7
2026.05.21	03:30:00	1.16201	1.16213	1.16179	1.16207	540	0	7
2026.05.21	03:45:00	1.16208	1.16213	1.16182	1.16186	505	0	7
2026.05.21	04:00:00	1.16187	1.16207	1.16181	1.16206	599	0	7
2026.05.21	04:15:00	1.16206	1.16214	1.16195	1.16209	490	0	7
2026.05.21	04:30:00	1.16208	1.16212	1.16198	1.16212	473	0	7
2026.05.21	04:45:00	1.16211	1.16232	1.16205	1.16219	585	0	7
2026.05.21	05:00:00	1.16218	1.16232	1.16210	1.16214	812	0	7
2026.05.21	05:15:00	1.16214	1.16216	1.16180	1.16187	839	0	7
2026.05.21	05:30:00	1.16187	1.16213	1.16182	1.16204	811	0	7
2026.05.21	05:45:00	1.16204	1.16219	1.16176	1.16215	1084	0	7
2026.05.21	06:00:00	1.16215	1.16262	1.16210	1.16253	1140	0	7
2026.05.21	06:15:00	1.16252	1.16264	1.16196	1.16247	1424	0	6
2026.05.21	06:30:00	1.16246	1.16256	1.16154	1.16167	1331	0	7
2026.05.21	06:45:00	1.16169	1.16201	1.16160	1.16199	1205	0	7
2026.05.21	07:00:00	1.16198	1.16206	1.16159	1.16164	1620	0	7
2026.05.21	07:15:00	1.16147	1.16147	1.15934	1.15980	2797	0	7
2026.05.21	07:30:00	1.15976	1.16036	1.15965	1.16031	2513	0	7
2026.05.21	07:45:00	1.16029	1.16086	1.16028	1.16058	1306	0	7
2026.05.21	08:00:00	1.16033	1.16258	1.16024	1.16256	1833	0	7
2026.05.21	08:15:00	1.16257	1.16352	1.16239	1.16336	2204	0	7
2026.05.21	08:30:00	1.16325	1.16325	1.16222	1.16228	1543	0	7
2026.05.21	08:45:00	1.16228	1.16285	1.16211	1.16233	1760	0	7
2026.05.21	09:00:00	1.16233	1.16285	1.16203	1.16275	1499	0	7
2026.05.21	09:15:00	1.16273	1.16318	1.16265	1.16314	1261	0	7
2026.05.21	09:30:00	1.16315	1.16332	1.16263	1.16269	1228	0	7
2026.05.21	09:45:00	1.16269	1.16292	1.16255	1.16270	1170	0	7
2026.05.21	10:00:00	1.16270	1.16299	1.16233	1.16241	1237	0	7
2026.05.21	10:15:00	1.16240	1.16249	1.16083	1.16130	1872	0	7
2026.05.21	10:30:00	1.16133	1.16133	1.15996	1.16061	2632	0	7
2026.05.21	10:45:00	1.16061	1.16105	1.16032	1.16071	2015	0	7
2026.05.21	11:00:00	1.16070	1.16121	1.16059	1.16092	1429	0	7
2026.05.21	11:15:00	1.16091	1.16157	1.16083	1.16126	1500	0	7
2026.05.21	11:30:00	1.16125	1.16141	1.16067	1.16073	1184	0	7
2026.05.21	11:45:00	1.16072	1.16075	1.15955	1.15986	1205	0	7
2026.05.21	12:00:00	1.15987	1.16031	1.15948	1.15971	1610	0	7
2026.05.21	12:15:00	1.15972	1.15982	1.15928	1.15928	1337	0	7
2026.05.21	12:30:00	1.15929	1.16062	1.15928	1.16062	2035	0	7
2026.05.21	12:45:00	1.16061	1.16087	1.15965	1.15969	1713	0	7
2026.05.21	13:00:00	1.15966	1.15997	1.15926	1.15950	1640	0	7
2026.05.21	13:15:00	1.15950	1.15955	1.15871	1.15893	1513	0	7
2026.05.21	13:30:00	1.15894	1.15898	1.15753	1.15762	2350	0	7
2026.05.21	13:45:00	1.15752	1.16009	1.15749	1.15943	2776	0	7
2026.05.21	14:00:00	1.15945	1.15953	1.15878	1.15923	2437	0	6
2026.05.21	14:15:00	1.15922	1.15935	1.15839	1.15885	2104	0	7
2026.05.21	14:30:00	1.15884	1.15944	1.15856	1.15899	2095	0	7
2026.05.21	14:45:00	1.15899	1.15962	1.15894	1.15926	2379	0	7
2026.05.21	15:00:00	1.15926	1.15936	1.15819	1.15874	2600	0	7
2026.05.21	15:15:00	1.15874	1.15890	1.15847	1.15851	1640	0	6
2026.05.21	15:30:00	1.15851	1.15881	1.15825	1.15828	1447	0	7
2026.05.21	15:45:00	1.15829	1.15886	1.15827	1.15880	1285	0	6
2026.05.21	16:00:00	1.15883	1.15917	1.15842	1.15880	1771	0	7
2026.05.21	16:15:00	1.15880	1.15932	1.15862	1.15930	1196	0	7
2026.05.21	16:30:00	1.15930	1.15955	1.15919	1.15950	1140	0	7
2026.05.21	16:45:00	1.15951	1.15960	1.15934	1.15950	1113	0	7
2026.05.21	17:00:00	1.15950	1.16023	1.15925	1.16017	1996	0	7
2026.05.21	17:15:00	1.16016	1.16198	1.16016	1.16178	3167	0	6
2026.05.21	17:30:00	1.16179	1.16241	1.16142	1.16230	2110	0	7
2026.05.21	17:45:00	1.16229	1.16298	1.16193	1.16245	1991	0	7
2026.05.21	18:00:00	1.16243	1.16297	1.16186	1.16224	2164	0	7
2026.05.21	18:15:00	1.16224	1.16275	1.16204	1.16259	1273	0	7
2026.05.21	18:30:00	1.16259	1.16269	1.16233	1.16244	1100	0	7
2026.05.21	18:45:00	1.16243	1.16250	1.16068	1.16110	2465	0	6
2026.05.21	19:00:00	1.16105	1.16161	1.16095	1.16145	1677	0	7
2026.05.21	19:15:00	1.16145	1.16204	1.16144	1.16195	1026	0	7
2026.05.21	19:30:00	1.16195	1.16237	1.16179	1.16179	1020	0	7
2026.05.21	19:45:00	1.16179	1.16239	1.16138	1.16210	1632	0	7
2026.05.21	20:00:00	1.16210	1.16227	1.16163	1.16171	772	0	7
2026.05.21	20:15:00	1.16171	1.16193	1.16156	1.16181	406	0	7
2026.05.21	20:30:00	1.16182	1.16184	1.16156	1.16171	456	0	7
2026.05.21	20:45:00	1.16170	1.16186	1.16161	1.16168	533	0	7
2026.05.21	21:00:00	1.16159	1.16212	1.16143	1.16183	48	0	38
2026.05.21	21:15:00	1.16184	1.16218	1.16184	1.16185	36	0	36
2026.05.21	21:30:00	1.16185	1.16217	1.16173	1.16198	121	0	24
2026.05.21	21:45:00	1.16197	1.16215	1.16173	1.16198	95	0	24
2026.05.21	22:00:00	1.16178	1.16209	1.16150	1.16163	240	0	7
2026.05.21	22:15:00	1.16162	1.16169	1.16159	1.16165	111	0	7
2026.05.21	22:30:00	1.16162	1.16186	1.16162	1.16182	171	0	7
2026.05.21	22:45:00	1.16185	1.16188	1.16171	1.16171	204	0	7
2026.05.21	23:00:00	1.16173	1.16183	1.16169	1.16175	163	0	7
2026.05.21	23:15:00	1.16176	1.16176	1.16156	1.16170	162	0	7
2026.05.21	23:30:00	1.16166	1.16171	1.16163	1.16165	151	0	7
2026.05.21	23:45:00	1.16166	1.16187	1.16165	1.16175	379	0	7
2026.05.22	00:00:00	1.16177	1.16177	1.16132	1.16136	950	0	7
2026.05.22	00:15:00	1.16136	1.16146	1.16127	1.16137	750	0	7
2026.05.22	00:30:00	1.16138	1.16147	1.16120	1.16146	581	0	7
2026.05.22	00:45:00	1.16147	1.16157	1.16131	1.16140	601	0	7
2026.05.22	01:00:00	1.16140	1.16151	1.16122	1.16142	968	0	7
2026.05.22	01:15:00	1.16142	1.16155	1.16119	1.16136	579	0	7
2026.05.22	01:30:00	1.16136	1.16147	1.16120	1.16137	696	0	7
2026.05.22	01:45:00	1.16136	1.16154	1.16097	1.16097	578	0	7
2026.05.22	02:00:00	1.16095	1.16115	1.16094	1.16105	384	0	7
2026.05.22	02:15:00	1.16105	1.16117	1.16100	1.16112	332	0	7
2026.05.22	02:30:00	1.16112	1.16140	1.16109	1.16132	369	0	7
2026.05.22	02:45:00	1.16132	1.16140	1.16097	1.16114	427	0	7
2026.05.22	03:00:00	1.16113	1.16128	1.16086	1.16090	274	0	7
2026.05.22	03:15:00	1.16088	1.16106	1.16084	1.16100	338	0	7
2026.05.22	03:30:00	1.16102	1.16113	1.16099	1.16111	346	0	7
2026.05.22	03:45:00	1.16110	1.16119	1.16103	1.16116	365	0	7
2026.05.22	04:00:00	1.16116	1.16140	1.16109	1.16137	434	0	7
2026.05.22	04:15:00	1.16138	1.16147	1.16129	1.16132	287	0	7
2026.05.22	04:30:00	1.16131	1.16137	1.16126	1.16131	267	0	7
2026.05.22	04:45:00	1.16131	1.16152	1.16129	1.16149	349	0	7
2026.05.22	05:00:00	1.16147	1.16166	1.16144	1.16148	684	0	7
2026.05.22	05:15:00	1.16147	1.16155	1.16140	1.16142	487	0	7
2026.05.22	05:30:00	1.16141	1.16152	1.16134	1.16144	534	0	7
2026.05.22	05:45:00	1.16145	1.16166	1.16068	1.16087	867	0	7
2026.05.22	06:00:00	1.16083	1.16141	1.16071	1.16122	1075	0	7
2026.05.22	06:15:00	1.16121	1.16126	1.16090	1.16120	1105	0	7
2026.05.22	06:30:00	1.16121	1.16122	1.16050	1.16092	1056	0	7
2026.05.22	06:45:00	1.16094	1.16106	1.16054	1.16094	1049	0	7
2026.05.22	07:00:00	1.16096	1.16096	1.16010	1.16016	1114	0	7
2026.05.22	07:15:00	1.16016	1.16083	1.16015	1.16082	788	0	7
2026.05.22	07:30:00	1.16081	1.16081	1.16044	1.16060	1088	0	7
2026.05.22	07:45:00	1.16060	1.16092	1.16048	1.16078	826	0	7
2026.05.22	08:00:00	1.16079	1.16103	1.16057	1.16059	933	0	7
2026.05.22	08:15:00	1.16058	1.16156	1.16058	1.16110	1489	0	7
2026.05.22	08:30:00	1.16111	1.16120	1.16030	1.16070	1505	0	7
2026.05.22	08:45:00	1.16070	1.16100	1.16056	1.16075	1082	0	7
2026.05.22	09:00:00	1.16074	1.16077	1.15990	1.15995	1158	0	7
2026.05.22	09:15:00	1.15995	1.16006	1.15959	1.15990	1066	0	7
2026.05.22	09:30:00	1.15991	1.16036	1.15979	1.16020	1033	0	7
2026.05.22	09:45:00	1.16020	1.16054	1.16019	1.16038	843	0	7
2026.05.22	10:00:00	1.16040	1.16076	1.16025	1.16032	805	0	7
2026.05.22	10:15:00	1.16030	1.16055	1.15998	1.16000	711	0	7
2026.05.22	10:30:00	1.15998	1.16011	1.15970	1.15982	999	0	7
2026.05.22	10:45:00	1.15982	1.15992	1.15949	1.15971	952	0	7
2026.05.22	11:00:00	1.15971	1.15974	1.15930	1.15950	1006	0	7
2026.05.22	11:15:00	1.15951	1.15966	1.15932	1.15936	824	0	7
2026.05.22	11:30:00	1.15936	1.15983	1.15929	1.15976	879	0	7
2026.05.22	11:45:00	1.15976	1.16018	1.15952	1.15961	1514	0	7
2026.05.22	12:00:00	1.15962	1.16066	1.15941	1.16043	1816	0	7
2026.05.22	12:15:00	1.16040	1.16068	1.15962	1.15980	1691	0	7
2026.05.22	12:30:00	1.15980	1.16008	1.15973	1.15996	950	0	7
2026.05.22	12:45:00	1.15996	1.16046	1.15995	1.16039	1077	0	7
2026.05.22	13:00:00	1.16038	1.16180	1.16035	1.16125	2037	0	7
2026.05.22	13:15:00	1.16125	1.16136	1.16074	1.16106	1118	0	7
2026.05.22	13:30:00	1.16104	1.16113	1.16021	1.16040	1704	0	7
2026.05.22	13:45:00	1.16036	1.16055	1.15991	1.16025	1370	0	7
2026.05.22	14:00:00	1.16001	1.16035	1.15888	1.15896	2108	0	7
2026.05.22	14:15:00	1.15895	1.15963	1.15879	1.15963	1446	0	7
2026.05.22	14:30:00	1.15961	1.16014	1.15950	1.16005	1440	0	7
2026.05.22	14:45:00	1.16005	1.16021	1.15945	1.15975	1433	0	7
2026.05.22	15:00:00	1.15975	1.16045	1.15955	1.16030	1445	0	7
2026.05.22	15:15:00	1.16031	1.16051	1.15991	1.16025	1040	0	7
2026.05.22	15:30:00	1.16024	1.16036	1.15978	1.16007	1555	0	7
2026.05.22	15:45:00	1.16008	1.16040	1.15990	1.16025	1228	0	7
2026.05.22	16:00:00	1.16024	1.16075	1.15993	1.16066	1364	0	7
2026.05.22	16:15:00	1.16064	1.16090	1.16048	1.16090	1175	0	7
2026.05.22	16:30:00	1.16088	1.16109	1.16051	1.16063	1027	0	7
2026.05.22	16:45:00	1.16064	1.16108	1.16064	1.16108	1028	0	7
2026.05.22	17:00:00	1.16110	1.16150	1.16107	1.16134	1080	0	7
2026.05.22	17:15:00	1.16134	1.16169	1.16083	1.16160	1567	0	6
2026.05.22	17:30:00	1.16160	1.16188	1.16108	1.16129	1552	0	7
2026.05.22	17:45:00	1.16129	1.16148	1.16103	1.16130	984	0	7
2026.05.22	18:00:00	1.16131	1.16147	1.16091	1.16115	1050	0	7
2026.05.22	18:15:00	1.16113	1.16121	1.16098	1.16102	755	0	7
2026.05.22	18:30:00	1.16100	1.16148	1.16090	1.16114	867	0	6
2026.05.22	18:45:00	1.16114	1.16138	1.16107	1.16116	662	0	7
2026.05.22	19:00:00	1.16115	1.16134	1.16077	1.16081	920	0	7
2026.05.22	19:15:00	1.16080	1.16098	1.16077	1.16079	565	0	7
2026.05.22	19:30:00	1.16079	1.16085	1.16063	1.16066	771	0	7
2026.05.22	19:45:00	1.16066	1.16070	1.16049	1.16055	733	0	7
2026.05.22	20:00:00	1.16055	1.16063	1.16037	1.16044	523	0	7
2026.05.22	20:15:00	1.16047	1.16056	1.16030	1.16036	296	0	7
